,exp,video,segment,frame,n_masks,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim
0,22_08_2024,2024-08-22_10_40_00_000,15.0,48.0,2,"[151, 262]","[[68.0, 373.0], [203.0, 261.0]]","[0.7107977, 0.57036936]","[168.07, 180.99]","[0, 0]","[170.0, 336.0]","[[69.0, 374.0], [203.0, 261.0]]","[[10.0, 17.0], [14.0, 24.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,49.0,2,"[144, 227]","[[68.0, 374.0], [202.0, 261.0]]","[0.6545313, 0.6188518]","[173.37, 180.69]","[0, 0]","[170.0, 260.0]","[[69.0, 375.0], [202.0, 261.0]]","[[10.0, 17.0], [13.0, 20.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,50.0,2,"[144, 227]","[[68.0, 374.0], [202.0, 261.0]]","[0.6545311, 0.6188564]","[173.37, 180.69]","[0, 0]","[170.0, 260.0]","[[69.0, 375.0], [202.0, 261.0]]","[[10.0, 17.0], [13.0, 20.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,51.0,2,"[255, 186]","[[192.0, 267.0], [68.0, 373.0]]","[0.67139685, 0.66295415]","[185.38, 172.51]","[0, 0]","[330.0, 204.0]","[[193.0, 267.0], [68.0, 374.0]]","[[15.0, 22.0], [12.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,52.0,2,"[255, 186]","[[192.0, 267.0], [68.0, 373.0]]","[0.6714057, 0.6628862]","[185.38, 172.51]","[0, 0]","[330.0, 204.0]","[[193.0, 267.0], [68.0, 374.0]]","[[15.0, 22.0], [12.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,53.0,2,"[268, 183]","[[186.0, 261.0], [68.0, 374.0]]","[0.79086196, 0.6511882]","[191.03, 175.71]","[0, 0]","[506.0, 221.0]","[[186.0, 261.0], [68.0, 375.0]]","[[22.0, 23.0], [13.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,54.0,2,"[268, 183]","[[186.0, 261.0], [68.0, 374.0]]","[0.79086196, 0.6511883]","[191.03, 175.71]","[0, 0]","[506.0, 221.0]","[[186.0, 261.0], [68.0, 375.0]]","[[22.0, 23.0], [13.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,55.0,2,"[177, 61]","[[68.0, 374.0], [176.0, 251.0]]","[0.72187227, 0.31170055]","[175.96, 179.66]","[0, 0]","[208.0, 64.0]","[[68.0, 374.0], [177.0, 252.0]]","[[13.0, 16.0], [8.0, 8.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,56.0,2,"[177, 61]","[[68.0, 374.0], [176.0, 251.0]]","[0.72187227, 0.31170055]","[175.96, 179.66]","[0, 0]","[208.0, 64.0]","[[68.0, 374.0], [177.0, 252.0]]","[[13.0, 16.0], [8.0, 8.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,57.0,1,[230],"[[67.0, 373.0]]",[0.6908259],[170.11],[0],[252.0],"[[67.0, 374.0]]","[[14.0, 18.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,58.0,1,[230],"[[67.0, 373.0]]",[0.6894048],[170.11],[0],[252.0],"[[67.0, 374.0]]","[[14.0, 18.0]]"
